id,name,aliases
09631,NetEase,9999
09641,Netflix,NFLX
09651,Netmarble,251270
09661,New Informa,INF
09671,New World Development Company,0017
09681,Newmont,NEM
09691,News Corp,NWSA
09701,Nexon,3659
09711,Next,NXT
09721,NextEra Energy,NEE
09731,NGK Insulators,5333
09741,NH Foods,2282
09751,NH Investment & Securities,005940
09761,Nichirei,2871
09771,Nidec,6594
09781,Nike,NKE
09791,Nikon,7731
09801,Nintendo,7974
09811,Nippon Electric Glass,5214
09821,Nippon Express,9147
09831,Nippon Paper Industries,3863
09841,Nippon Sheet Glass,5202
09851,Nippon Steel,5401
09861,Nippon Telegraph & Telephone,9432
09871,Nippon Yusen K.K.,9101
09881,NiSource,NI
09891,Nissan Chemical Industries,4021
09901,Nissan Motor,7201
09911,Nisshin Seifun,2002
09921,Nissui,1332
09931,Nitori,9843
09941,Nitto Denko,6988
09951,NN,NN
09961,Nokia,NOKIA
09971,Nomura,8604
09981,Nomura Holdings,NMR
09991,Nongfu Spring,9633
10001,Nongshim,004370
10011,Nordea Bank,NDAFI
10021,Nordson Corporation,NDSN
10031,Norfolk Southern,NSC
10041,Northern Trust,NTRS
10051,Northrop Grumman,NOC
10061,Norwegian Cruise Line Holdings,NCLH
10071,Novartis,NOVN
10081,Novo Nordisk,NOVO-B
10091,Novonesis,NSIS-B
10101,Novozymes,NZYM-B
10111,NRG Energy,NRG
10121,NSK Global,6471
10131,NTN Corporation,6472
10141,NTT Group,9432
10151,NTT Data,9613
10161,Nucor,NUE
10171,Nutanix,NTNX
10181,Nutrien,NTR
10191,Nvidia,NVDA
10201,NVR,NVR
10211,NXP Semiconductors,NXPI
10221,O'Reilly Automotive,ORLY
10231,Obayashi,1802
10241,OCBC Bank,O39
10251,Occidental Petroleum,OXY
10261,OCI Holdings,010060
10271,Odakyu Electric Railway,9007
10281,Oji Holdings,3861
10291,Oki Electric Industry,6703
10301,Okta,OKTA
10311,Okuma,6103
10321,Old Dominion Freight,ODFL
10331,Old Mutual,OMU
10341,Olympus,7733
10351,Omnicom,OMC
10361,Omron,6645
10371,ON Semiconductor,ON
10381,ONEOK,OKE
10391,Oracle,ORCL
10401,Orange,ORA
10411,Orient Overseas,0316
10421,Oriental Land,4661
10431,Orion Holdings,001800
10441,Orix,8591
10451,Orkla,ORK
10461,Osaka Gas,9532
10471,Otis Worldwide,OTIS
10481,Otsuka Pharmaceutical,4578
10491,Ottogi,007310
10501,Paccar,PCAR
10511,Pacific Metals,5541
10521,Packaging Corporation of America,PKG
10531,Paddy Power Betfair,FLTR
10541,Palantir Technologies,PLTR
10551,Palo Alto Networks,PANW
10561,Pan Ocean,028670
10571,Panasonic,6752
10581,Panasonic Holdings,6752
10591,Pandora,PNDORA
10601,Paramount Global,PARA
10611,Parker Hannifin,PH
10621,Partners Holding,004960
10631,Paychex,PAYX
10641,Paycom,PAYC
10651,Paypal,PYPL
10661,Pearson,PSON
10671,Pembina Pipeline,PPL
10681,Pentair,PNR
10691,Pepsico,PEP
10701,Pernod Ricard,RI
10711,Persimmon,PSN
10721,PetroChina,0857
10731,Peugeot,UG
10741,Pfizer,PFE
10751,PG&E Corporation,PCG
10761,Philip Morris International,PM
10771,Philips,PHIA
10781,Phillips 66,PSX
10791,PI Advanced Materials,178920
10801,Ping An Insurance,2318
10811,Pinnacle West,PNW
10821,Pinterest,PINS
10831,PNC Financial Services,PNC
10841,Poly Real Estate,600048
10851,Pool Corporation,POOL
10861,Poongsan,103140
10871,Porsche Pref,P911
10881,POSCO,005490
10891,POSCO DX,022100
10901,POSCO Future M,003670
10911,POSCO International,047050
10921,Power Assets Holdings,0006
10931,Power Construction Corporation of China,601669
10941,Power Corp of Canada,POW
10951,PPG Industries,PPG
10961,PPL Corporation,PPL
10971,Principal Financial,PFG
10981,Procter & Gamble,PG
10991,Progressive Corporation,PGR
11001,Prologis,PLD
11011,Prosiebensat.1 Media,PSM
11021,Prosus N.V.,PRX
11031,Provident Financial,PFG
11041,Prudential,PRU
11051,Prudential Financial,PRU
11061,Prysmian,PRY
11071,PTC Group,PTC
11081,Public Service Enterprise,PEG
11091,Public Storage,PSA
11101,Publicis,PUB
11111,PulteGroup,PHM
11121,Pure Storage,PSTG
11131,QBE Insurance,QBE
11141,Qualcomm,QCOM
11151,Quanta Services,PWR
11161,Quest Diagnostics,DGX
11171,Rakuten,4755
11181,Ralph Lauren Corporation,RL
11191,Randgold Resources,RRS
11201,Randstad,RAND
11211,Raymond James Financial,RJF
11221,RB Global,RBA
11231,Realty Income,O
11241,Reckitt Benckiser, RKT
11251,Recruit Holdings,6098
11261,Red Electrica Corporation,REE
11271,Reed Elsevier,REL
11281,Regency Centers,REG
11291,Regeneron Pharmaceuticals,REGN
11301,Regions Financial,RF
11311,Reliance,RELIANCE
11321,RELX Group,REL
11331,Renault,RNO
11341,Renesas Electronics,6723
11351,Repsol,REP
11361,Republic Services,RSG
11371,ResMed,RMD
11381,Resona,8308
11391,Resona Holdings,8308
11401,Restaurant Brands International,QSR
11411,Revvity,RVTY
11421,Rexam,REX
11431,Rheinmetall,RHM
11441,Ricoh,7752
11451,Rio Tinto,RIO
11461,Robinhood Markets,HOOD
11471,Roblox,RBLX
11481,Roche Holding,ROG
11491,Rockwell Automation,ROK
11501,Rollins,ROL
11511,Rolls-Royce Holdings,RR
11521,Roper Technologies,ROP
11531,Ross Stores,ROST
11541,Royal Bank of Canada,RY
11551,Royal Bank of Scotland,RBS
11561,Royal Caribbean,RCL
11571,Royal Dutch Shell,SHEL
11581,RPM International,RPM
11591,RSA Insurance,RSA
11601,RTX Corporation,RTX
11611,RWE,RWE
11621,RWE Stamm,RWE
11631,Ryanair,RYA
11641,S-1,012750
11651,S-Oil,010950
11661,S&P Global,SPGI
11671,SABMiller,SAB
11681,Safran,SAF
11691,Sage,SGE
11701,SAIC Motor,600104
11711,Saint-Gobain,SGO
11721,Salesforce,CRM
11731,Sama Aluminium,SALCO
11741,Sampo,SAMPO
11751,Samsung Biologics,207940
11761,Samsung C&T,028260
11771,Samsung Card,029780
11781,Samsung E&A,010950
11791,Samsung Electro-Mechanics,009150
11801,Samsung Electronics,005930
11811,Samsung Fire & Marine,000810
11821,Samsung Heavy Industries,010140
11831,Samsung Life,032830
11841,Samsung SDI,006400
11851,Samsung SDS,018260
11861,Samsung Securities,016360
11871,Samyang Foods,003230
11881,Sandoz,SDZ
11891,Sands China,1928
11901,Sandvik,SAND
11911,Sanofi,SAN
11921,Sany Heavy Industries,600031
11931,SAP,SAP
11941,Sapporo,2501
11951,SBA Communications,SBAC
11961,Schindler Holding,SCHN
11971,Schlumberger,SLB
11981,Schneider Electric,SU
11991,Scor,SCR
12001,Scottish & Southern Energy,SSE
12011,Screen Holdings,7735
12021,SD Biosensor,137310
12031,Sea A ADR,SE
12041,Seagate Technology,STX
12051,Seah Besteel,001430
12061,Seah Steel Holdings,003030
12071,Sebang Global Battery,004490
12081,Secom,9735
12091,Seiko Epson,6724
12101,Sekisui House,1928
12111,Semiconductor Manufacturing International Corporation,0981
12121,Sempra,SRE
12131,Sempra Energy,SRE
12141,ServiceNow,NOW
12151,SES,SESG
12161,Seven & I,3382
12171,Severn Trent,SVT
12181,SGS,SGSN
12191,Shaanxi Coal Industry,601225
12201,Shanxi Xinghuacun Fen Wine Factory,600809
12211,Sharp,6753
12221,Shell,SHEL
12231,Shenzhou International,2313
12241,Sherwin-Williams,SHW
12251,Shimizu,1803
12261,Shin-Etsu Chemical,4063
12271,Shinhan Financial,055550
12281,Shinsegae,004170
12291,Shionogi & Co,4507
12301,Shire,SHP
12311,Shiseido,4911
12321,Shizuoka Financial,8355
12331,Shopify,SHOP
12341,Showa Denko,4004
12351,Siemens,SIE
12361,Siemens Energy,ENR
12371,Siemens Healthineers,SHL
12381,Sika,SIKA
12391,Simon Property,SPG
12401,Singapore Telecom,Z74
12411,Sino Biopharm,1177
12421,Sinopec,0386
12431,Sinopharm,1099
12441,SK,034730
12451,SK Biopharm,326030
12461,SK Bioscience,302440
12471,SK Chemicals,285130
12481,SK Hynix,000660
12491,SK IE Technology,361610
12501,SK Innovation,096770
12511,SK Networks,001740
12521,SK Square,402340
12531,SK Telecom,017670
12541,Skandinaviska Enskilda Banken,SEB-A
12551,Skanska,SKA-B
12561,SKC,011790
12571,SKF,SKF-B
12581,Sky,SKY
12591,Skyworks Solutions,SWKS
12601,SL,005850
12611,SMC Corporation,6273
12621,Smith & Nephew,SN
12631,Smiths,SMIN
12641,Smurfit WestRock,SMWR
12651,Snam Rete Gas,SRG
12661,Snap-on,SNA
12671,Snowflake,SNOW
12681,Société Générale,GLE
12691,Sodexo,SW
12701,SoftBank,9434
12711,SoftBank Group,9984
12721,Sojitz,2768
12731,Solvay,SOLB
12741,Solventum,SOLV
12751,Sompo,8630
12761,Sompo Holdings,8630
12771,Sonova,SOON
12781,Sonova Holding,SOON
12791,Sony,6758
12801,Sony Group,6758
12811,Southern Company,SO
12821,Southwest Airlines,LUV
12831,Spotify Technology,SPOT
12841,SS&C Technologies Holdings,SSNC
12851,SSE,SSE
12861,St. James's Place Capital,STJ
12871,Standard Chartered,STAN
12881,Standard Life,SL
12891,Stanley Black & Decker,SWK
12901,Starbucks,SBUX
12911,State Street,STT
12921,Statoil,EQNR
12931,Steel Dynamics,STLD
12941,Steinhoff N.V.,SN
12951,Stellantis,STLA
12961,Steris,STE
12971,STMicroelectronics,STM
12981,Straumann Holding,STMN
12991,Stryker Corporation,SYK
13001,Subaru,7270
13011,Suez Environnement,SEV
13021,SUMCO,3436
13031,Sumitomo,8053
13041,Sumitomo Chemical,4005
13051,Sumitomo Dainippon Pharma,4506
13061,Sumitomo Electric Industries,5802
13071,Sumitomo Heavy Industries,6302
13081,Sumitomo Metal Mining,5713
13091,Sumitomo Mitsui Financial,8316
13101,Sumitomo Mitsui Trust,8309
13111,Sumitomo Osaka Cement,5232
13121,Sumitomo Realty & Development,8830
13131,Sun Communities,SUI
13141,Sun Hung Kai Properties,0016
13151,Sun Life Financial,SLF
13161,Suncor Energy,SU
13171,Sunny Optical,2382
13181,Super Micro Computer,SMCI
13191,Suzuki Motor,7269
13201,Svenska Cellulosa,SCA-B
13211,Svenska Enskilda Banken,SEB-A
13221,Svenska Handelsbanken,SHB-A
13231,Swatch Bearer,UHR
13241,Swedbank,SWED-A
13251,Swedish Match,SWMA
13261,Swiss Life Holding,SLHN
13271,Swiss Prime Site,SPSN
13281,Swiss Re,SREN
13291,Swiss Reinsurance Company,SREN
13301,Swisscom,SCMN
13311,Symrise,SY1
13321,Synchrony Financial,SYF
13331,Syngenta,SYT
13341,Synopsys,SNPS
13351,Sysco,SYY
13361,T-Mobile US,TMUS
13371,T. Rowe Price,TROW
13381,T&D,8795
13391,Taekwang Industrial,003240
13401,Taihan Cable & Solution,001440
13411,Taiheiyo Cement,5233
13421,Taisei,1801
13431,Taiyo Yuden,6976
13441,Takara,2531
13451,Takashimaya,8233
13461,Take-Two Interactive,TTWO
13471,Takeda Pharmaceutical,4502
13481,Tapestry,TPR
13491,Targa Resources,TRGP
13501,Target Corporation,TGT
13511,Taylor Wimpey,TW
13521,TBEA,600089
13531,TC Energy Corporation,TRP
13541,TCC Steel,002710
13551,TDK Corporation,6762
13561,TE Connectivity,TEL
13571,Technip,TE
13581,Techtronic Industries,0669
13591,Teck Resources,TECK.B
13601,Teijin,3401
13611,Telecom Italia,TIT
13621,Teledyne Technologies,TDY
13631,Telefonica,TEF
13641,Telenor,TEL
13651,Teliasonera,TELIA
13661,Tencent Holdings,0700
13671,Teradyne,TER
13681,Terna,TRN
13691,Terumo,4543
13701,Tesco,TSCO
13711,Tesla,TSLA
13721,Teva Pharma Ind ADR,TEVA
13731,Texas Instruments,TXN
13741,Texas Pacific Land,TPL
13751,Textron,TXT
13761,Thales,HO
13771,The Chiba Bank,8331
13781,The Cigna Group,CI
13791,The Coca-Cola Company,KO
13801,The Cooper Companies,COO
13811,The Hartford,HIG
13821,The Hershey Company,HSY
13831,The Interpublic Group of Companies,IPG
13841,The J.M. Smucker Company,SJM
13851,The Japan Steel Works,5631
13861,The Mosaic Company,MOS
13871,The Sage Group,SGE
13881,The Southern Company,SO
13891,The Travelers Companies,TRV
13901,The Walt Disney Company,DIS
13911,The Yokohama Rubber,5101
13921,Thermo Fisher Scientific,TMO
13931,Thomson Reuters,TRI
13941,Thyssenkrupp,TKA
13951,Tingyi,0322
13961,TJX Companies,TJX
13971,TKG Huchems,069260
13981,TKO Holdings,TKO
13991,Toast,TOST
14001,Tobu Railway,9001
14011,Toho,9602
14021,Tokai Carbon,5301
14031,Tokio Marine,8766
14041,Tokuyama,4043
14051,Tokyo Electric Power Company,9501
14061,Tokyo Electron,8035
14071,Tokyo Gas,9531
14081,Tokyo Tatemono,8804
14091,Tokyu,9005
14101,Tokyu Land,3289
14111,Tongwei Company,600438
14121,Toppan Printing,7911
14131,Toray Industries,3402
14141,Toronto-Dominion Bank,TD
14151,Tosoh,4042
14161,Total,FP
14171,TotalEnergies,TTE
14181,Toto,5332
14191,Tourmaline Oil,TOU
14201,Toyota Industries,6201
14211,Toyota Motor,7203
14221,Toyota Tsusho,8015
14231,Tractor Supply,TSCO
14241,The Trade Desk,TTD
14251,Tradeweb Markets,TW
14261,Trane Technologies,TT
14271,TransDigm Group,TDG
14281,TransUnion,TRU
14291,Transurban,TCL
14301,Travis Perkins,TPK
14311,Trend Micro,4704
14321,Trimble,TRMB
14331,Trina Solar,688599
14341,Trip.com,TCOM
14351,Truist Financial,TFC
14361,TUI Group,TUI1
14371,Twilio,TWLO
14381,Tyler Technologies,TYL
14391,Tyson Foods,TSN
14401,U.S. Bancorp,USB
14411,Ube Industries,4208
14421,Uber,UBER
14431,UBS,UBSG
14441,UCB Group,UCB
14451,UDR,UDR
14461,Ulta Beauty,ULTA
14471,Unibail-Rodamco,URW
14481,UniCredit,UCG
14491,Unilever,UNA
14501,Union Pacific Corporation,UNP
14511,United Airlines Holdings,UAL
14521,United Internet,UTDI
14531,United Overseas Bank,U11
14541,United Parcel Service,UPS
14551,United Rentals,URI
14561,United Utilities,UU
14571,UnitedHealth Group,UNH
14581,Universal Health Services,UHS
14591,Universal Music,UMG
14601,UPM-Kymmene,UPM
14611,US Bancorp,USB
14621,Valeo,FR
14631,Valero Energy,VLO
14641,Veeva Systems,VEEV
14651,Ventas,VTR
14661,Veolia Environnement,VIE
14671,Veralto,VLTO
14681,Verisign,VRSN
14691,Verisk Analytics,VRSK
14701,Verizon Communications,VZ
14711,Vertex Pharmaceuticals,VRTX
14721,Vertiv Holdings,VRT
14731,Vestas Wind Systems,VWS
14741,Viatris,VTRS
14751,Vici Properties,VICI
14761,Vinci,DG
14771,Visa,V
14781,Vistra Corp.,VST
14791,Vivendi,VIV
14801,Vodafone,VOD
14811,Volkswagen Pref,VOW3
14821,Volkswagen Vorzug,VOW
14831,Volvo,VOLV-B
14841,Vonovia,VNA
14851,Vulcan Materials Company,VMC
14861,W. R. Berkley Corporation,WRB
14871,W. W. Grainger,GWW
14881,Wabtec,WAB
14891,Walgreens Boots Alliance,WBA
14901,Walmart,WMT
14911,Wanhua Chemical,600309
14921,Warner Bros. Discovery,WBD
14931,Wartsila,WRT1V
14941,Waste Connections,WCN
14951,Waste Management,WM
14961,Waters Corporation,WAT
14971,Watsco,WSO
14981,WEC Energy,WEC
14991,Wells Fargo,WFC
15001,Welltower,WELL
15011,Wesfarmers,WES
15021,West Japan Railway,9021
15031,West Pharmaceutical Services,WST
15041,Western Digital,WDC
15051,Westpac Banking,WBC
15061,Weyerhaeuser,WY
15071,WH Group,0288
15081,Wharf Real Estate Investment Company,1997
15091,Wheaton Precious Metals,WPM
15101,Whitbread,WTB
15111,Will Semiconductor,603501
15121,Williams Companies,WMB
15131,Williams-Sonoma,WSM
15141,Willis Towers Watson,WTW
15151,Wolseley,WOSG
15161,Wolters Kluwer,WLN
15171,Woodside Energy,WDS
15181,Woolworths,WOW
15191,Woori Financial,316140
15201,Workday,WDAY
15211,WP Carey,WPC
15221,WPP,WPP
15231,WSP Global,WSP
15241,WuXi AppTec,603259
15251,WuXi Biologics,2269
15261,Wynn Resorts,WYNN
15271,Xcel Energy,XEL
15281,Xero,XRO
15291,Xiaomi,1810
15301,Xinyi Glass,0868
15311,Xinyi Solar,0968
15321,Xylem,XYL
15331,Yamaha,7951
15341,Yamaha Motor,7272
15351,Yamato,9064
15361,Yara,YAR
15371,Yaskawa Electric,6506
15381,Yili,600887
15391,Yokogawa Electric,6841
15401,Youlchon Chemical,008730
15411,Youngone Holdings,009190
15421,Yuhan,000100
15431,Yum! Brands,YUM
15441,Zebra Technologies,ZBRA
15451,Zhangzhou Pientzehuang Pharmaceutical,600436
15461,Zhejiang Huayou Cobalt,603799
15471,Zhongsheng,0881
15481,Zijin Mining,2899
15491,Zimmer Biomet,ZBH
15501,Zoetis,ZTS
15511,Zoom Communications,ZM
15521,Zscaler,ZS
15531,Zurich 15541,ZURN
